code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down,adj_factor
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241220,65.95,67.85,65.75,67.31,66.31,1.0,1.5081,44900.18,300510.688,16.3344,16.3344,0.82,56.4078,45.9579,5.4029,8.1982,6.8565,,,11593.188,2748.8084,2748.8084,780337.4843,185022.2934,79.57,53.05,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241219,67.18,67.18,65.45,66.31,68.15,-1.84,-2.6999,45802.5,303632.382,16.6627,16.6627,0.72,55.5698,45.2751,5.3226,8.0764,6.7546,,,11593.188,2748.8084,2748.8084,768744.2963,182273.485,81.78,54.52,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241218,67.78,69.19,67.3,68.15,67.6,0.55,0.8136,45097.41,307608.933,16.4062,16.4062,0.56,57.1118,46.5314,5.4703,8.3005,6.942,,,11593.188,2748.8084,2748.8084,790075.7622,187331.2925,81.12,54.08,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241217,67.69,68.97,67.01,67.6,68.28,-0.68,-0.9959,50185.14,341391.239,18.2571,18.2571,0.47,56.6508,46.1559,5.4262,8.2335,6.886,,,11593.188,2748.8084,2748.8084,783699.5088,185819.4478,81.94,54.62,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241216,67.88,69.49,66.6,68.28,68.08,0.2,0.2938,64737.83,439901.009,23.5512,23.5512,0.59,57.2207,46.6202,5.4808,8.3163,6.9553,,,11593.188,2748.8084,2748.8084,791582.8766,187688.6376,81.7,54.46,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241213,69.21,69.96,67.79,68.08,69.83,-1.75,-2.5061,67629.81,465317.626,24.6033,24.6033,0.56,57.0531,46.4836,5.4647,8.292,6.9349,,,11593.188,2748.8084,2748.8084,789264.239,187138.8759,83.8,55.86,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241212,69.74,70.66,68.4,69.83,70.51,-0.68,-0.9644,88544.97,614980.577,32.2121,32.2121,0.66,58.5196,47.6785,5.6052,8.5051,7.1132,,,11593.188,2748.8084,2748.8084,809552.318,191949.2906,84.61,56.41,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241211,72.0,73.8,68.8,70.51,77.4,-6.89,-8.9018,134519.43,950752.918,48.9374,48.9374,0.89,59.0895,48.1428,5.6598,8.588,7.1824,,,11593.188,2748.8084,2748.8084,817435.6859,193818.4803,92.88,61.92,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241210,98.99,98.99,77.19,77.4,76.18,1.22,1.6015,173816.63,1560796.317,63.2334,63.2334,,64.8635,52.8471,6.2128,9.4271,7.8843,,,11593.188,2748.8084,2748.8084,897312.7512,212757.7702,,,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241209,77.1,78.78,75.78,76.18,79.83,-3.65,-4.5722,86204.36,662623.424,31.3606,31.3606,,63.8411,52.0142,6.1149,9.2785,7.76,,,11593.188,2748.8084,2748.8084,883169.0618,209404.2239,,,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241206,83.03,85.88,79.7,79.83,84.1,-4.27,-5.0773,121588.29,990275.255,44.2331,44.2331,,66.9,54.5063,6.4079,9.7231,8.1318,,,11593.188,2748.8084,2748.8084,925484.198,219437.3746,,,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241205,87.0,95.0,83.57,84.1,100.0,-15.9,-15.9,159566.92,1388989.152,58.0495,58.0495,,70.4783,57.4218,6.7506,10.2432,8.5668,,,11593.188,2748.8084,2748.8084,974987.1108,231174.7864,,,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241204,130.0,149.99,99.83,100.0,22.36,77.64,347.2272,216522.42,2498168.928,78.7696,78.7696,,83.803,68.278,8.0269,12.1798,10.1864,,,11593.188,2748.8084,2748.8084,1159318.8,274880.84,,,1.0
